
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/192105939,3856.1,6_0_0,php_7_2,PHP 7_2,0,1,13,3784,0,10,false,2019-04-11-09:10:21
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/192105940,3856.2,6_0_0,php_7_3,PHP 7_3,0,1,13,3784,0,10,false,2019-04-11-09:10:28
